State,County,Urban,PovertyRate,MedianFamilyIncome,LowAccessFlag,LowAccessPct
Indiana,Lake,1,6.9,76191,1,0.022180812
Indiana,Lake,1,12.7,65625,1,0.075442655
Indiana,Lake,1,8.1,57087,1,0.009946316
Indiana,Lake,1,13.5,71174,1,0.018497737
Indiana,Lake,0,9.8,66950,0,0.018394546
Indiana,Lake,1,15.7,61234,1,0.056338433
Indiana,Lake,1,11,62798,1,0.039842284
Indiana,Lake,1,19.3,60028,0,0.000403182
Indiana,Lake,1,35.1,56115,1,0.021319986
Indiana,Lake,1,14.1,66815,0,0.000303558
Indiana,Lake,1,8.6,83375,1,0.00937438
Indiana,Lake,1,8.8,64901,1,0.017017985
Indiana,Lake,1,2.3,94837,1,0.007021874
Indiana,Lake,1,5.8,105839,1,0.014033595
Indiana,Lake,1,9.3,66711,1,0.036209888
Indiana,Lake,1,4.3,84483,1,0.048384508
Indiana,Lake,1,3.9,102778,1,0.010117114
Indiana,Lake,1,5,101218,1,0.015376515
Indiana,Lake,1,3.7,92982,1,0.011843583
Indiana,Lake,1,7.9,91202,0,0.001572054
Indiana,Lake,1,5.4,78929,1,0.024435303
Indiana,Lake,1,2.7,85843,1,0.006581347
Indiana,Lake,1,3.5,94732,1,2.24109E-06
Indiana,Lake,1,2.8,73324,1,0.004158205
Indiana,Lake,1,6.8,88269,1,0.022682099
Indiana,Lake,1,7.1,77344,1,0.005357681
Indiana,Lake,1,8.9,61304,0,0.0005036
Indiana,Lake,0,8.8,71169,0,0.062560153
Indiana,Lake,1,1.4,86535,1,0.011185275
Indiana,Lake,1,9.8,66762,1,0.060878598
Indiana,Lake,1,6.9,86230,1,0.027080813
Indiana,Lake,0,4.1,88080,0,0.012262969
Indiana,Lake,0,7.7,79727,0,0.022212511
Indiana,Lake,1,14.7,62425,1,0.006556369
Indiana,Lake,0,13.6,62500,0,0.031513661
Indiana,Lake,0,3.7,80000,0,0.016070379
Indiana,LaPorte,1,37.4,43750,1,0.095816365
Indiana,LaPorte,1,36.9,38413,1,0.063155788
Indiana,LaPorte,1,13.1,47406,0,0
Indiana,LaPorte,1,17.4,61389,0,0
Indiana,LaPorte,1,26.9,41017,1,0.09282651
Indiana,LaPorte,1,22.1,46840,1,0.057694744
Indiana,LaPorte,1,22,44010,1,0.022324605
Indiana,LaPorte,1,33.9,35306,1,0.083091788
Indiana,LaPorte,1,4.8,88750,1,0.014994262
Indiana,LaPorte,1,4.3,123750,1,0.038133575
Indiana,LaPorte,0,41,23917,0,0.043218017
Indiana,LaPorte,0,31.9,39607,0,0.048721066
Indiana,LaPorte,0,4.3,74472,0,0.020976916
Indiana,LaPorte,0,13.3,72314,0,0.00265888
Indiana,LaPorte,0,15.9,62153,0,0.034576306
Indiana,LaPorte,0,15.1,63620,0,0.063820709
Indiana,LaPorte,0,9.7,68786,0,0.016840824
Indiana,LaPorte,0,12.1,64250,0,0.014214702
Indiana,LaPorte,1,20.7,41411,1,0.020388044
Indiana,LaPorte,1,14.6,57708,1,0.019707203
Indiana,LaPorte,1,42.5,25772,0,0
Indiana,LaPorte,1,17.6,52063,1,0.014930203
Indiana,LaPorte,1,10,73125,1,0.011434554
Indiana,LaPorte,1,18,52152,1,0.035355524
Indiana,LaPorte,0,9.9,73024,0,0.024822773
Indiana,LaPorte,0,2.1,73375,0,0.025544569
Indiana,LaPorte,0,10.5,76548,0,0.028382809
Indiana,LaPorte,1,33.1,50305,1,0.149798422
Indiana,Lawrence,0,7.1,59896,0,0.021674306
Indiana,Lawrence,0,9.5,55268,0,0.049427104
Indiana,Lawrence,0,8.6,61679,0,0.025584532
Indiana,Lawrence,0,13.4,57544,0,0.034401068
Indiana,Lawrence,1,25,49223,1,0.061375594
Indiana,Lawrence,1,24.3,43295,0,0
Indiana,Lawrence,1,22.5,44167,1,0.005068406
Indiana,Lawrence,1,12.8,44101,0,0.001214481
Indiana,Lawrence,0,9.4,54375,0,0.029794571
Indiana,Lawrence,1,22.3,47250,1,0.020464923
Indiana,Madison,1,40,30064,1,0.09820026
Indiana,Madison,1,45.5,27083,1,0.053440633
Indiana,Madison,1,44.1,29375,1,0.046088008
Indiana,Madison,1,44.7,31838,0,0
Indiana,Madison,1,38.2,27019,0,0
Indiana,Madison,1,39,35167,1,0.067669021
Indiana,Madison,1,20.8,42000,0,7.24782E-06
Indiana,Madison,1,18.7,41222,1,0.07545977
Indiana,Madison,1,13.4,61875,1,0.051020671
Indiana,Madison,1,18,43801,0,0.000626106
Indiana,Madison,1,13.3,60781,1,0.019013231
Indiana,Madison,1,4,76824,1,0.003744441
Indiana,Madison,1,24.9,60819,0,0.009563164
Indiana,Madison,1,15.4,58556,1,0.007677426
Indiana,Madison,1,24.9,38857,1,0.034485747
Indiana,Madison,1,25.9,45104,0,0.002971157
Indiana,Madison,0,8.4,70341,0,0.032825135
Indiana,Madison,1,23.8,41071,0,0.006393072
Indiana,Madison,1,14.7,44778,1,0.048428792
Indiana,Madison,0,12.5,63833,0,0.024228335
Indiana,Madison,1,12.1,72297,1,0.010302684
Indiana,Madison,1,17.8,52147,0,0.012143579
Indiana,Madison,0,8.9,61895,0,0.01943544
Indiana,Madison,0,8.4,63409,0,0.024860074
Indiana,Madison,0,10.8,61705,0,0.002127072
Indiana,Madison,0,9.7,63724,0,0.042851354
Indiana,Madison,0,9,70795,0,0.04432538
Indiana,Madison,1,4.3,67203,1,0.02308825
Indiana,Madison,1,13.3,44625,0,0.00575192
Indiana,Madison,0,13.7,64573,0,0.013312782
Indiana,Madison,1,4.6,74191,1,0.02389147
Indiana,Madison,0,3.9,72995,0,0.020687031
Indiana,Madison,1,0,0,1,0
Indiana,Madison,1,11.4,64808,1,0.026108005
Indiana,Madison,0,7.4,66850,0,0.009629831
Indiana,Madison,1,44.5,32115,0,0.022920576
Indiana,Madison,1,34.5,27203,0,0.00387665
Indiana,Marion,1,8.2,113462,1,0.004759292
Indiana,Marion,1,7.9,74919,0,6.39404E-05
Indiana,Marion,1,10.8,60679,0,0.002446352
Indiana,Marion,1,14.3,36932,0,0
Indiana,Marion,1,5,99286,1,0.023395088
Indiana,Marion,1,15.6,56500,1,0
Indiana,Marion,1,6.6,59318,0,0
Indiana,Marion,1,10.8,65294,0,0.00150462
Indiana,Marion,1,30.6,31847,1,0.014905533
Indiana,Marion,1,16,56892,1,0.097584799
Indiana,Marion,1,26.6,39063,1,0.018545394
Indiana,Marion,1,34.1,31723,0,0
Indiana,Marion,1,21.4,61563,1,0.019118976
Indiana,Marion,1,29.4,33674,0,0.002276079
Indiana,Marion,1,6,61196,1,0.009795671
Indiana,Marion,1,9,64030,1,0
Indiana,Marion,1,23.7,42589,0,7.95509E-05
Indiana,Marion,1,16.6,82813,0,0.000163533
Indiana,Marion,1,8.4,64464,0,0.012251344
Indiana,Marion,1,6.7,96917,1,0.005804592
Indiana,Marion,1,24.1,31980,0,0
Indiana,Marion,1,10.9,70313,0,0.002854263
Indiana,Marion,1,6.5,121667,0,0.000492196
Indiana,Marion,1,11.6,52802,0,0.013463434
Indiana,Marion,1,30.9,36611,1,0.000555444
Indiana,Marion,1,8,95288,0,0.001206164
Indiana,Marion,1,15,50750,1,0.004958431
Indiana,Marion,1,4.7,119706,1,0.001383926
Indiana,Marion,1,10.7,49583,1,0.010235641
Indiana,Marion,1,13.3,56857,0,0.000215349
Indiana,Marion,1,9.3,60556,0,0
Indiana,Marion,1,7.7,113958,0,0.000176495
Indiana,Marion,1,4.6,136705,1,0.001420847
Indiana,Marion,1,15.1,77738,1,0.054622856
Indiana,Marion,1,24.6,34665,1,0.053716935
Indiana,Marion,1,25.1,35560,1,0.148559766
Indiana,Marion,1,24.7,48281,1,0.033108504
Indiana,Marion,1,17.2,72936,1,0.020524101
Indiana,Marion,1,9.8,89856,1,0.000262993
Indiana,Marion,1,4.2,125208,0,0
Indiana,Marion,1,8.7,84844,0,0
Indiana,Marion,1,11.5,71853,1,0.002465011
Indiana,Marion,1,17.7,48934,0,0.000339819
Indiana,Marion,1,4,76591,0,0
Indiana,Marion,1,5.6,118250,0,0
Indiana,Marion,1,17.7,107277,1,0
Indiana,Marion,1,26.3,44464,0,0
Indiana,Marion,1,16.5,39271,0,0
Indiana,Marion,1,9.3,99394,0,0.010880637
Indiana,Marion,1,12.5,77470,0,0
Indiana,Marion,1,20.6,35938,0,0
Indiana,Marion,1,40.1,27232,0,0.011471597
Indiana,Marion,1,38.6,32523,1,0.165850122
Indiana,Marion,1,13,66667,1,0.163147068
Indiana,Marion,1,14.5,57766,0,0
Indiana,Marion,1,11.6,65673,0,0
Indiana,Marion,1,23.3,37432,1,0.024783192
Indiana,Marion,1,1.9,97500,1,0.012794478
Indiana,Marion,1,2.4,134125,1,0.007661785
Indiana,Marion,1,3.9,104306,1,0.005449945
Indiana,Marion,1,19.4,52407,1,0.14005997
Indiana,Marion,1,4.8,132581,1,0.002301286
Indiana,Marion,1,4.1,79799,1,0.018684902
Indiana,Marion,1,4.7,93977,1,0
Indiana,Marion,1,2.8,84868,0,0
Indiana,Marion,1,11.6,66651,1,0.011873441
Indiana,Marion,1,2,108580,1,0.0140118
Indiana,Marion,1,10.8,62981,1,0.006171669
Indiana,Marion,1,29.4,34107,0,0.001007359
Indiana,Marion,1,30.2,31834,1,0.031423264
Indiana,Marion,1,51.4,22691,1,0.107828578
Indiana,Marion,1,43.2,24301,1,0.123109222
Indiana,Marion,1,50.1,25972,0,0
Indiana,Marion,1,38.5,27027,0,0
Indiana,Marion,1,26.4,33060,0,0
Indiana,Marion,1,20.7,45643,0,0.009253116
Indiana,Marion,1,5.8,73659,0,0
Indiana,Marion,1,18.8,37633,0,0
Indiana,Marion,1,45.9,21182,0,0.020907135
Indiana,Marion,1,14.3,61275,0,0.000122418
Indiana,Marion,1,16.9,41215,0,0
Indiana,Marion,1,10.2,68664,1,0.035558947
Indiana,Marion,1,13.2,48884,1,0.059179052
Indiana,Marion,1,6.6,59647,1,0.151489205
Indiana,Marion,1,7.6,67228,1,0.01088174
Indiana,Marion,1,36.9,35932,1,0.016856983
Indiana,Marion,1,19.9,43906,0,0.001380195
Indiana,Marion,1,42.1,27404,1,0.059146811
Indiana,Marion,1,23.1,35517,0,0.00051787
Indiana,Marion,1,19.7,41432,0,0
Indiana,Marion,1,22.8,44535,1,0.031616007
Indiana,Marion,1,43.5,30000,1,0.018922667
Indiana,Marion,1,16,60357,0,0.001293354
Indiana,Marion,1,5,65417,0,0.000798034
Indiana,Marion,1,30.9,32803,0,0
Indiana,Marion,1,6.4,69844,0,0.012730518
Indiana,Marion,1,44.1,21814,1,0.104140019
Indiana,Marion,1,39.1,23026,0,0.00228568
Indiana,Marion,1,38.5,26000,0,0
Indiana,Marion,1,37.3,30208,0,0.010257796
Indiana,Marion,1,9.2,67672,0,0
Indiana,Marion,1,36.8,22393,0,0
Indiana,Marion,1,40.2,30714,0,0
Indiana,Marion,1,10.7,60234,1,0.007387896
Indiana,Marion,1,20,60000,0,0
Indiana,Marion,1,28.9,27418,0,0.001819841
